imageurl,name,redirect,area,class,rateon99,rates,sold
https://static.99acres.com/images/locationREI/defaultLocality.png,Jalochi,https://www.99acres.com/property-rates-and-price-trends-in-jalochi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,636 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,MIDC,https://www.99acres.com/property-rates-and-price-trends-in-midc-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,252 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,Fursungi Gaon,https://www.99acres.com/property-rates-and-price-trends-in-fursungi-gaon-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 6,855 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,Hingne Khurd,https://www.99acres.com/property-rates-and-price-trends-in-hingne-khurd-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 8,205 /sq.ft",60+
https://mediacdn.99acres.com/media1/20420/6/408406084M-1676960485319.jpg,Nanded,https://www.99acres.com/property-rates-and-price-trends-in-nanded-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹7,500/ sq.ft","₹ 10,875 /sq.ft",60+
https://mediacdn.99acres.com/media1/20377/5/407545700M-1676481192040.jpg,Hinjewadi Phase 1,https://www.99acres.com/property-rates-and-price-trends-in-hinjewadi-phase-1-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,850/ sq.ft","₹ 9,484 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,Narayangaon,https://www.99acres.com/property-rates-and-price-trends-in-narayangaon-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,559 /sq.ft",60+
https://mediacdn.99acres.com/media1/20387/18/407758234M-1676570045438.jpg,Marunji,https://www.99acres.com/property-rates-and-price-trends-in-marunji-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 11,282 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kashid Park,https://www.99acres.com/property-rates-and-price-trends-in-kashid-park-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 10,969 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,Gultekadi,https://www.99acres.com/property-rates-and-price-trends-in-gultekadi-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 12,831 /sq.ft",60+
https://mediacdn.99acres.com/media1/21507/15/430155496M-1687831315802.jpg,Wanwadi,https://www.99acres.com/property-rates-and-price-trends-in-wanwadi-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,300/ sq.ft","₹ 14,399 /sq.ft",60+
https://static.99acres.com/images/locationREI/defaultLocality.png,Junnar,https://www.99acres.com/property-rates-and-price-trends-in-junnar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,272 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bopkhel,https://www.99acres.com/property-rates-and-price-trends-in-bopkhel-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 7,453 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhumkar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-bhumkar-nagar-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,650/ sq.ft","₹ 10,742 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Uruli Kanchan,https://www.99acres.com/property-rates-and-price-trends-in-uruli-kanchan-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,395 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Hinjewadi Phase 2,https://www.99acres.com/property-rates-and-price-trends-in-hinjewadi-phase-2-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,500/ sq.ft","₹ 10,314 /sq.ft",50+
https://mediacdn.99acres.com/media1/20437/14/408754318M-1677088099530.jpg,Tingre Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tingre-nagar-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹10,250/ sq.ft","₹ 9,356 /sq.ft",50+
https://mediacdn.99acres.com/media1/21492/3/429843774M-1687614720380.jpg,Tilekar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tilekar-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 6,752 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Guruvar Peth,https://www.99acres.com/property-rates-and-price-trends-in-guruvar-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 6,790 /sq.ft",50+
https://mediacdn.99acres.com/media1/15241/18/304838258M-1625548541763.jpg,Nigdi,https://www.99acres.com/property-rates-and-price-trends-in-nigdi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 10,177 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shaniwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-shaniwar-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 10,548 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Jeevan Nagar,https://www.99acres.com/property-rates-and-price-trends-in-jeevan-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 8,078 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Mangalwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-mangalwar-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 10,972 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasar Amboli,https://www.99acres.com/property-rates-and-price-trends-in-kasar-amboli-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 5,273 /sq.ft",50+
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganesh Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ganesh-nagar-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 7,405 /sq.ft",50+
https://mediacdn.99acres.com/media1/16807/8/336148062M-1640588395348.jpg,Shivaji Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shivaji-nagar-pune-prffid#registry-transaction-prt,Central Pune,PREMIUM,"₹16,700/ sq.ft","₹ 20,212 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Dehu Road,https://www.99acres.com/property-rates-and-price-trends-in-dehu-road-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 7,442 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Newale Wasti,https://www.99acres.com/property-rates-and-price-trends-in-newale-wasti-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 6,998 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Dattanagar,https://www.99acres.com/property-rates-and-price-trends-in-dattanagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 6,341 /sq.ft",40+
https://mediacdn.99acres.com/media1/14903/18/298078324M-1621491089235.jpg,Wanowrie,https://www.99acres.com/property-rates-and-price-trends-in-wanowrie-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹8,650/ sq.ft","₹ 12,859 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhoirwadi,https://www.99acres.com/property-rates-and-price-trends-in-bhoirwadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,628 /sq.ft",40+
https://mediacdn.99acres.com/media1/20437/14/408754990M-1677088944430.jpg,Vishrantwadi,https://www.99acres.com/property-rates-and-price-trends-in-vishrantwadi-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹7,500/ sq.ft","₹ 8,628 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Krushna Colony,https://www.99acres.com/property-rates-and-price-trends-in-krushna-colony-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,955 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Khed Shivapur,https://www.99acres.com/property-rates-and-price-trends-in-shivapur-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,004 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Somwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-somwar-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 9,325 /sq.ft",40+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bopodi,https://www.99acres.com/property-rates-and-price-trends-in-bopodi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 9,964 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Vighnaharta Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vighnaharta-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 6,060 /sq.ft",30+
https://mediacdn.99acres.com/media1/21549/8/430988082M-1688191531654.jpg,Koregaon Park Annexe,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-park-annexe-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹12,000/ sq.ft","₹ 15,884 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Parvati Gaon,https://www.99acres.com/property-rates-and-price-trends-in-parvati-gaon-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 11,634 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Sarola,https://www.99acres.com/property-rates-and-price-trends-in-sarola-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 6,382 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shinde Vasti,https://www.99acres.com/property-rates-and-price-trends-in-shinde-vasti-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 8,652 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Jaydeo Nagar,https://www.99acres.com/property-rates-and-price-trends-in-jaydeo-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 16,815 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhawani Peth,https://www.99acres.com/property-rates-and-price-trends-in-bhawani-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 8,358 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganesh Peth,https://www.99acres.com/property-rates-and-price-trends-in-ganesh-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 7,481 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Chavan Bagh,https://www.99acres.com/property-rates-and-price-trends-in-chavan-bagh-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 8,219 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Sainath Nagar,https://www.99acres.com/property-rates-and-price-trends-in-sainath-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 8,818 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kharabwadi,https://www.99acres.com/property-rates-and-price-trends-in-kharabwadi-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 5,569 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Narayan Peth,https://www.99acres.com/property-rates-and-price-trends-in-narayan-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 9,479 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Budhwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-budhwar-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 7,208 /sq.ft",30+
https://mediacdn.99acres.com/media1/14930/15/298615654M-1622039907824.jpg,Katraj Kondhwa Road,https://www.99acres.com/property-rates-and-price-trends-in-katraj-kondhwa-road-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹6,600/ sq.ft","₹ 8,477 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shivraj Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shivraj-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,304 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Loni Kalbhor,https://www.99acres.com/property-rates-and-price-trends-in-loni-kalbhor-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 6,101 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Borade Vasti,https://www.99acres.com/property-rates-and-price-trends-in-borade-vasti-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 8,007 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Malinagar,https://www.99acres.com/property-rates-and-price-trends-in-malinagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,895 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Otur,https://www.99acres.com/property-rates-and-price-trends-in-otur-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,315 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kanhe,https://www.99acres.com/property-rates-and-price-trends-in-kanhe-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 4,487 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kondhawe Dhawade,https://www.99acres.com/property-rates-and-price-trends-in-kondhawe-dhawade-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 7,539 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Nana Peth,https://www.99acres.com/property-rates-and-price-trends-in-nana-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 8,541 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kaveri Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kaveri-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,877 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Charholi Kurd,https://www.99acres.com/property-rates-and-price-trends-in-charholi-kurd-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,173 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Kalas,https://www.99acres.com/property-rates-and-price-trends-in-kalas-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,813 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Shastri Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shastri-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹9,050/ sq.ft","₹ 8,267 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Tilekar Vasti,https://www.99acres.com/property-rates-and-price-trends-in-tilekar-vasti-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 10,724 /sq.ft",30+
https://static.99acres.com/images/locationREI/defaultLocality.png,Mulanagar,https://www.99acres.com/property-rates-and-price-trends-in-mulanagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,707 /sq.ft",29
https://static.99acres.com/images/locationREI/defaultLocality.png,Jadhav Wadi,https://www.99acres.com/property-rates-and-price-trends-in-jadhav-wadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 7,984 /sq.ft",29
https://mediacdn.99acres.com/media1/20437/3/408743220M-1677078602350.jpg,Shankar Kalat Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shankar-kalat-nagar-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,700/ sq.ft","₹ 10,041 /sq.ft",29
https://static.99acres.com/images/locationREI/defaultLocality.png,Kirtane Baugh,https://www.99acres.com/property-rates-and-price-trends-in-kirtane-baugh-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹15,450/ sq.ft","₹ 17,621 /sq.ft",28
https://static.99acres.com/images/locationREI/defaultLocality.png,Medankarwadi,https://www.99acres.com/property-rates-and-price-trends-in-medankarwadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,912 /sq.ft",28
https://static.99acres.com/images/locationREI/defaultLocality.png,Koregaon Park,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-park-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹12,300/ sq.ft","₹ 16,610 /sq.ft",28
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasba Peth,https://www.99acres.com/property-rates-and-price-trends-in-kasba-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 7,117 /sq.ft",28
https://static.99acres.com/images/locationREI/defaultLocality.png,Jai Bhavani Nagar,https://www.99acres.com/property-rates-and-price-trends-in-jai-bhavani-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 10,034 /sq.ft",27
https://mediacdn.99acres.com/media1/15321/14/306434000M-1626175118205.jpg,Kaspate Vasti,https://www.99acres.com/property-rates-and-price-trends-in-kaspate-vasti-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,450/ sq.ft","₹ 10,404 /sq.ft",27
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhor,https://www.99acres.com/property-rates-and-price-trends-in-bhor-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,382 /sq.ft",27
https://static.99acres.com/images/locationREI/defaultLocality.png,Sanewadi,https://www.99acres.com/property-rates-and-price-trends-in-sanewadi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 11,448 /sq.ft",27
https://static.99acres.com/images/locationREI/defaultLocality.png,Meeta Nagar,https://www.99acres.com/property-rates-and-price-trends-in-meeta-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 6,487 /sq.ft",27
https://static.99acres.com/images/locationREI/defaultLocality.png,Jambhul,https://www.99acres.com/property-rates-and-price-trends-in-jambhul-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 4,321 /sq.ft",26
https://static.99acres.com/images/locationREI/defaultLocality.png,Kate Wasti,https://www.99acres.com/property-rates-and-price-trends-in-kate-wasti-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,800/ sq.ft","₹ 8,105 /sq.ft",26
https://static.99acres.com/images/locationREI/defaultLocality.png,Nere,https://www.99acres.com/property-rates-and-price-trends-in-nere-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 5,940 /sq.ft",25
https://mediacdn.99acres.com/media1/20387/18/407758420M-1676570300584.jpg,Model Colony,https://www.99acres.com/property-rates-and-price-trends-in-model-colony-pune-prffid#registry-transaction-prt,Central Pune,PREMIUM,"₹16,000/ sq.ft","₹ 18,593 /sq.ft",25
https://static.99acres.com/images/locationREI/defaultLocality.png,Talegaon Dhamdhere,https://www.99acres.com/property-rates-and-price-trends-in-talegaon-dhamdhere-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,965 /sq.ft",24
https://static.99acres.com/images/locationREI/defaultLocality.png,Manchar,https://www.99acres.com/property-rates-and-price-trends-in-manchar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,463 /sq.ft",24
https://static.99acres.com/images/locationREI/defaultLocality.png,Manjri BK,https://www.99acres.com/property-rates-and-price-trends-in-manjri-bk-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹6,100/ sq.ft","₹ 9,137 /sq.ft",24
https://static.99acres.com/images/locationREI/defaultLocality.png,Swami Samarth Nagar,https://www.99acres.com/property-rates-and-price-trends-in-swami-samarth-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 7,385 /sq.ft",24
https://static.99acres.com/images/locationREI/defaultLocality.png,Ashoka Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ashoka-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,900/ sq.ft","₹ 8,872 /sq.ft",23
https://mediacdn.99acres.com/media1/21283/8/425668578M-1685522012845.jpg,Thite Nagar,https://www.99acres.com/property-rates-and-price-trends-in-thite-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 10,153 /sq.ft",23
https://static.99acres.com/images/locationREI/defaultLocality.png,Uruli Devachi,https://www.99acres.com/property-rates-and-price-trends-in-uruli-devachi-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 5,578 /sq.ft",22
https://static.99acres.com/images/locationREI/defaultLocality.png,Parvati Darshan,https://www.99acres.com/property-rates-and-price-trends-in-parvati-darshan-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 12,954 /sq.ft",22
https://static.99acres.com/images/locationREI/defaultLocality.png,Perne,https://www.99acres.com/property-rates-and-price-trends-in-perne-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,930 /sq.ft",22
https://static.99acres.com/images/locationREI/defaultLocality.png,Survey Number 235,https://www.99acres.com/property-rates-and-price-trends-in-survey-number-235-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,990 /sq.ft",22
https://static.99acres.com/images/locationREI/defaultLocality.png,Hingne Budrukh,https://www.99acres.com/property-rates-and-price-trends-in-hingne-budrukh-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 10,509 /sq.ft",21
https://static.99acres.com/images/locationREI/defaultLocality.png,Ghorpade Peth,https://www.99acres.com/property-rates-and-price-trends-in-ghorpade-peth-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 8,882 /sq.ft",21
https://static.99acres.com/images/locationREI/defaultLocality.png,Mhada Colony,https://www.99acres.com/property-rates-and-price-trends-in-mhada-colony-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹9,300/ sq.ft","₹ 11,979 /sq.ft",21
https://static.99acres.com/images/locationREI/defaultLocality.png,Dhayari Phata,https://www.99acres.com/property-rates-and-price-trends-in-dhayari-phata-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 8,681 /sq.ft",21
https://static.99acres.com/images/locationREI/defaultLocality.png,Somatne Phata,https://www.99acres.com/property-rates-and-price-trends-in-somatne-phata-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 7,608 /sq.ft",20
https://static.99acres.com/images/locationREI/defaultLocality.png,Kad Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kad-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 4,809 /sq.ft",20
https://mediacdn.99acres.com/media1/21499/3/429983794M-1687747450422.jpg,Swargate,https://www.99acres.com/property-rates-and-price-trends-in-swargate-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 13,982 /sq.ft",20
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhusari Colony,https://www.99acres.com/property-rates-and-price-trends-in-bhusari-colony-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 9,437 /sq.ft",19
https://static.99acres.com/images/locationREI/defaultLocality.png,Mangdewadi,https://www.99acres.com/property-rates-and-price-trends-in-mangdewadi-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 3,064 /sq.ft",19
https://static.99acres.com/images/locationREI/defaultLocality.png,Koregaon Bhima,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-bhima-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,279 /sq.ft",19
https://static.99acres.com/images/locationREI/defaultLocality.png,Kale Padal,https://www.99acres.com/property-rates-and-price-trends-in-kale-padal-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 6,658 /sq.ft",18
https://mediacdn.99acres.com/media1/14930/15/298615358M-1622039623340.jpg,Pashan Sus Road,https://www.99acres.com/property-rates-and-price-trends-in-pashan-sus-road-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,900/ sq.ft","₹ 7,305 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Khadakwasla,https://www.99acres.com/property-rates-and-price-trends-in-khadakwasla-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 6,068 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Nasrapur,https://www.99acres.com/property-rates-and-price-trends-in-nasrapur-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,099 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Dahanukar Colony,https://www.99acres.com/property-rates-and-price-trends-in-dahanukar-colony-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 13,459 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Sutarwadi,https://www.99acres.com/property-rates-and-price-trends-in-sutarwadi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 10,643 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Tulapur,https://www.99acres.com/property-rates-and-price-trends-in-tulapur-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,502 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Ambegaon Kh,https://www.99acres.com/property-rates-and-price-trends-in-ambegaon-kh-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 7,329 /sq.ft",18
https://static.99acres.com/images/locationREI/defaultLocality.png,Walhekarwadi,https://www.99acres.com/property-rates-and-price-trends-in-walhekarwadi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 10,144 /sq.ft",18
https://mediacdn.99acres.com/media1/21397/0/427940242M-1686662257182.jpg,Tulaja Bhawani Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tulaja-bhawani-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,350/ sq.ft","₹ 8,778 /sq.ft",17
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasba,https://www.99acres.com/property-rates-and-price-trends-in-kasba-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 6,319 /sq.ft",17
https://static.99acres.com/images/locationREI/defaultLocality.png,Sopan Baug,https://www.99acres.com/property-rates-and-price-trends-in-sopan-baug-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹11,600/ sq.ft","₹ 13,241 /sq.ft",17
https://static.99acres.com/images/locationREI/defaultLocality.png,Jejuri,https://www.99acres.com/property-rates-and-price-trends-in-jejuri-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,264 /sq.ft",17
https://static.99acres.com/images/locationREI/defaultLocality.png,Salisbury Park,https://www.99acres.com/property-rates-and-price-trends-in-salisbury-park-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 10,921 /sq.ft",17
https://static.99acres.com/images/locationREI/defaultLocality.png,Holewadi,https://www.99acres.com/property-rates-and-price-trends-in-holewadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,612 /sq.ft",16
https://static.99acres.com/images/locationREI/defaultLocality.png,Survey No 15,https://www.99acres.com/property-rates-and-price-trends-in-survey-no-15-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 6,542 /sq.ft",16
https://mediacdn.99acres.com/media1/15241/16/304836986M-1625548004860.jpg,BT Kawade Road,https://www.99acres.com/property-rates-and-price-trends-in-bt-kawade-road-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,650/ sq.ft","₹ 9,962 /sq.ft",15
https://static.99acres.com/images/locationREI/defaultLocality.png,Vadgaon Maval,https://www.99acres.com/property-rates-and-price-trends-in-vadgaon-maval-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 4,101 /sq.ft",15
https://static.99acres.com/images/locationREI/defaultLocality.png,Chourai Nagar,https://www.99acres.com/property-rates-and-price-trends-in-chourai-nagar-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 5,012 /sq.ft",15
https://static.99acres.com/images/locationREI/defaultLocality.png,Ideal Colony,https://www.99acres.com/property-rates-and-price-trends-in-ideal-colony-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 17,564 /sq.ft",15
